@id;@type;name;addr:street;addr:housenumber;addr:postcode;addr:city;amenity;cuisine;website;email;phone;contact:phone;contact:email;opening_hours;;;;;;;;;;;
1184383558;node;Gaia;PraterstraÃŸe;68/1;1020;Wien;restaurant;coffee_shop;kebab;mediterranean;regional;https://gaia-kitchen-vienna.webnode.at/;office.gaiagastro@gmail.com;4,36767E+11;;;Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 11:00-23:45; Su 12:00-22:30;;;;;
1187363211;node;Harry's Augustin;Kaiser-Ebersdorfer StraÃŸe;58;1110;Wien;restaurant;regional;heuriger;;;;+43 1 767 15 88;hcb@harrys-augustin.at;;;;;;;;;;;
1188876218;node;Dolce Vita;NordbahnstraÃŸe;32;1020;Wien;restaurant;pizza;;;;+43 1 2125923;;11:00-01:00;;;;;;;;;;;
1192826640;node;CafÃ© San Marco;MÃ¤rzstraÃŸe;2;1150;Wien;bar;;;;;;;Mo-Th 06:00-01:00, Fr,Sa 06:00-02:00, Su,PH 08:00-01:00;;;;;;;;;;;
1193427364;node;Triple Seven;RuÃŸbergstraÃŸe;9;1210;Wien;restaurant;pizza;;;;;;Mo-Th 11:00-22:00, Fr-Su 11:00-01:00;;;;;;;;;;;
1197118814;node;il mercato;Ennsgasse;7;1020;Wien;restaurant;italian;pizza;;;;;;;;;;;;;;;;
1202223902;node;Alef-Alef;;;;;restaurant;;;;;;;Mo-Th 17:00-22:00;;;;;;;;;;;
1202227684;node;Gutenberg;;;;;restaurant;;;;;+43 1 512 7365;;Mo-Su 11:00-01:00;;;;;;;;;;;
1203033837;node;Lindenkeller;RotenturmstraÃŸe;10;1010;Wien;restaurant;regional;;office@lindenkeller.cc;+43 1 5134588;;;Mo-Su 11:00-23:00;;;;;;;;;;;
1203034330;node;Rot 12;RotenturmstraÃŸe;12;1010;Wien;bar;;;;;;;;;;;;;;;;;;
1203035338;node;Hinterholz;RotenturmstraÃŸe;12;1010;Wien;restaurant;;;;;;;We-Sa 16:30-23:00;;;;;;;;;;;
1204182801;node;Pizzeria Dalia;;;;;restaurant;pizza;;;4,36992E+12;;;Mo-Su 11:00-22:00;;;;;;;;;;;
1205073869;node;DammhÃ¼tte Griechisches Restaurant;FinsterbuschstraÃŸe;;1220;Wien;restaurant;greek;regional;;;;;;;;;;;;;;;;
1205089151;node;Gasthaus Kopp;EngerthstraÃŸe;104;1200;Wien;restaurant;regional;https://www.gasthaus-kopp.at/;;+43 1 3304392;;;We-Su 10:00-23:00;;;;;;;;;;;
1207358918;node;Jamaica Beach (FKK);;;;;restaurant;regional;;;;;;;;;;;;;;;;;
1209007877;node;Fabios;Tuchlauben;6;1010;Wien;restaurant;italian;https://fabios.at/en/;;;+43 1 5322222;fabios@fabios.at;"Mo-Th 09:00-24:00; Fr, Sa 09:00-01:00; Su off";;;;;;;;;;;
1209065429;node;Cafe Susi 888;;;;;cafe;;;;;;;;;;;;;;;;;;
1210626716;node;Okra Izakaya;Kleine Pfarrgasse;1;;;restaurant;japanese;http://www.okra1020.com/;office@sushiacademy.at;+43 699 17527190;;;Tu-Fr 18:00-23:00;;;;;;;;;;;
1210626722;node;ihana;Kleine Pfarrgasse;3;1020;Wien;cafe;;https://ihanainwien.com;;;;;Tu-Fr 08:30-17:00; Sa 09:00-15:00;;;;;;;;;;
1210641219;node;Flugfisch;Untere AugartenstraÃŸe;01. Mrz;1020;Wien;restaurant;asian;https://www.flugfischwien.at/;;+43 1 330 42 74;;;Mo-Su,PH 11:30-15:00,17:30-23:00;;;;;;;;;;;
1210650748;node;Pizzeria Cafeteria Hawler;Untere AugartenstraÃŸe;16;1020;Wien;restaurant;pizza;pasta;;;+43 1 2765563;;;Mo-Su 10:00-22:00;;;;;;;;;;
1210661841;node;Cafe GÃ¤rtner;Im Werd;3;1020;Wien;cafe;;;;;;;;;;;;;;;;;;
1210670878;node;TeWa;Karmelitermarkt;25-29;1020;Wien;restaurant;breakfast;international;lebanese;http://tewa-karmelitermarkt.at/;office@tewa-karmelitermarkt.at;+43 676 84 77 41 210;;;Mo-Sa 07:00-23:00; Su 09:00-16:00;;;;;;;;
1210670886;node;Asia House;;;;;restaurant;asian;;;;;;11:30-15:00, 17:30-22:30;;;;;;;;;;;
1210670891;node;Kamala;HollandstraÃŸe;7;1020;Wien;restaurant;thai;;;;;;"Mo-Fr 11:00-15:00,18:00-21:00; PH off";;;;;;;;;;;
1210688188;node;Pizzeria & Restaurant Briuni;Blumauergasse;2;1020;;restaurant;pizza;https://restaurant-briuni.at/;;+43 1 9683257;;;Mo-Su 17:30-22:00;;;;;;;;;;;
1210688189;node;Mei Wei;TaborstraÃŸe;46A;1020;;restaurant;asian;www.meiwei.at;;4312988888;;;Tu-Sa 11:30-21:30; Su 11:30-21:00;;;;;;;;;;
1210688190;node;Cafe U2;;;;;cafe;;;;;;;;;;;;;;;;;;
1233024762;node;Yan Asia Imbiss;Traisengasse;18;1200;Wien;restaurant;asian;;;+43 664 1522627;;;Mo-Fr 10:30-21:30; Su 12:00-21:30;;;;;;;;;;
1234580663;node;Gasthaus Rebhuhn;Berggasse;24;1090;Wien;restaurant;regional;http://www.rebhuhn.at/;;4313195058;;;Mo-Su,PH 11:00-24:00;;;;;;;;;;;
1236956603;node;Rabennest;HauptstraÃŸe;108;1140;Wien;restaurant;heuriger;http://www.zumrabennest.at/;;;;;"""Nur bei Reservierung geÃ¶ffnet""";;;;;;;;;;;
1244340110;node;Ufertaverne;An der oberen Alten Donau;186;1220;Wien;restaurant;;https://www.ufertaverne.at/;;;;;Apr 12:00-21:00; May-Aug 09:00-24:00; Sep 09:00-21:00;;;;;;;;;
1246635330;node;Bierheuriger Gangl;Alser StraÃŸe;4;1090;Wien;restaurant;austrian;regional;https://gangl.at/;office@gangl.at;+43 1 409 19 94;;;Mo-Su 10:00-24:00;;;;;;;;;;
1246877416;node;Napolitana;MissindorfstraÃŸe;13;1140;Wien;restaurant;italian;;;;;;Mo 16:00-23:00; Tu-Su 11:00-23:00;;;;;;;;;;
1253252236;node;Kiss, the Cook tower;Leonard-Bernstein-StraÃŸe;10;1220;Wien;restaurant;austrian;brazilian;https://kissthecook.at/tower;kissthecooktower@gmail.com;4,36704E+11;;;Mo-Th 07:30-16:00; Fr 07:30-14:15;;;;;;;;;
1254416769;node;Split;Hetzendorfer StraÃŸe;165;1130;Wien;restaurant;croatian;https://www.splithietzing.at/;;+43 1 8040915;;;We-Sa 17:00-22:00; Su 12:00-17:00;;;;;;;;;;
1256323512;node;GenusshÃ¼tte;Stammersdorfer Kellergasse;133;1210;Wien;restaurant;regional;;;;+43 680 2163737;;Apr-Oct Mo-Su 11:00-24:00; Nov Th-Su 11:00-24:00;;;;;;;;;;
1260488291;node;Wiener;Hermanngasse;27a;1070;Wien;restaurant;;https://restaurant-wiener.at/;;+43 1 524 52 52;;;Mo-Su,PH 16:00-24:00;;;;;;;;;;;
1261426826;node;Cafe Ladenhof;;;;;cafe;;;;;;;;;;;;;;;;;;
1262117387;node;Ristorante Francesco;Speisinger StraÃŸe;218;1130;Wien;restaurant;italian;http://www.francesco-ristorante.at/;ristorante.francesco1130@gmail.com;+43 1 8861539;;;Mo-Su 11:30-23:30;;;;;;;;;;;
1270968321;node;PerchtenstÃ¼berl;;;;;restaurant;;;;;;;;;;;;;;;;;;
1272830638;node;Restaurant Bukowina;Ballgasse;6;1010;Wien;restaurant;romanian;;;;;;;;;;;;;;;;;
1290993459;node;Pizzeria Hotline 5;Castelligasse;10;1050;Wien;restaurant;pizza;https://hotline5.at/;;+43 1 5445904;;;11:00-23:50;;;;;;;;;;;
1291414393;node;Petit Maroc;Neubaugasse;84;1070;Wien;restaurant;moroccan;http://www.petitmaroc.at/;;;;;"Mo-Fr 11:00-15:00, 18:00-23:55; Sa 17:00-00:00";;;;;;;;;;;
1296271588;node;Pizza Milano;;;;;restaurant;pizza;italian;;;;;;Mo-Su 11:00-22:00;;;;;;;;;;
1296648341;node;Kiang Wine & Dine;GrÃ¼nentorgasse;19;1090;Wien;restaurant;;https://www.kiangwine-dine.com/;;+43 664 5153633;;;Tu-Fr 17:00-24:00;;;;;;;;;;;
1298221010;node;flinte;Lange Gasse;11;1080;Wien;bar;;https://finteflinte.org;;;;;Th-Fr 19:00-24:00;;;;;;;;;;;
1298400884;node;Cafe Helga;;;;;cafe;;http://www.cafehelga.at;;+43 1259 13 91;;;Mo-Fr 08:00-24:00; Sa 08:00-24:00; Su 09:00-24:00;;;;;;;;;
1301361977;node;Kaffeefabrik;FavoritenstraÃŸe;04. Jun;1040;Wien;cafe;;https://www.kaffeefabrik.at/;;;;;Mo-Fr 08:00-18:00; Sa 11:00-17:00;;;;;;;;;;
1301361978;node;KaffeerÃ¶sterei Alt Wien;SchleifmÃ¼hlgasse;23;1040;Wien;cafe;;https://www.altwien.at;office@altwien.at;+43 1 50 50 800;;;Mo-Fr 10:00-18:00; Sa 10:00-16:00;;;;;;;;;;
1301361979;node;Pizza Randale;KettenbrÃ¼ckengasse;1;1050;Wien;restaurant;pizza;https://www.pizzarandale.com/;1050@pizzarandale.com;+43 650 8550772;;;Su-Th 17:00-23:00; Fr-Sa 17:00-24:00; Jun-Aug: 17:00-24:00;;;;;;;;;
1306060246;node;BioFrische;LandstraÃŸer GÃ¼rtel;21;1030;Wien;restaurant;organic;indian;http://www.biofrische.wien/;;+43 1 9529215;;;11:00-22:00;;;;;;;;;;
1306060283;node;Bistro Flameau;Hohlweggasse;17;1030;Wien;cafe;;;;;;;;;;;;;;;;;;
1306459053;node;Cafe Mirage;Mommsengasse;6;1040;Wien;cafe;;;;;;;"Mo-Fr 08:00-22:00; Su,PH 10:00-22:00";;;;;;;;;;;
1307591888;node;Pizzakeller;Am KaisermÃ¼hlendamm;53;1220;Wien;restaurant;italian;https://pizza-keller.at/;;;;;;;;;;;;;;;;
1308569909;node;Zur GrÃ¼nen HÃ¼tte;Prater;196;1020;Wien;restaurant;regional;https://www.zurgruenenhuette.com/;office@zurgruenenhuette.com;+43 664 75428070;;;"Mo-Sa 11:30-23:00; Su,PH off";;;;;;;;;;;
1308579742;node;Civediamo;Dr.-Karl-Lueger-Platz;4b;1010;Wien;bar;;;;;;;;;;;;;;;;;;
1308610739;node;Frau Mayer;Rudolfsplatz;12;1010;Wien;bar;regional;https://www.fraumayer.at/;;;;;"Tu, Th 16:30-00:00; We 15:00-00:00; Fr-Sa 16:30-01:00";;;;;;;;;;;
1308621529;node;A Barraca;Hohenstaufengasse;7;1010;Wien;restaurant;portuguese;;;;+43 660 3465737;;"Mo-Fr 11:30-15:30,17:30-23:30; Sa 18:00-23:30";;;;;;;;;;;
1308636116;node;Hidden Kitchen;FÃ¤rbergasse;3;1010;Wien;restaurant;;https://www.hiddenkitchen.at;;;;;Mo-Fr 11:00-15:00;;;;;;;;;;;
1308639755;node;Zum finsteren Stern;Schulhof;8;1010;Wien;restaurant;;;;;;;;;;;;;;;;;;
1308644177;node;Ella's;Judenplatz;10;1010;Wien;restaurant;italian;;;;;;Mo-Sa 11:00-24:00;;;;;;;;;;;
1308646939;node;die Feinkosterei;Judenplatz;7;1010;Wien;restaurant;regional;https://www.feinkosterei.wien;;;;;;;;;;;;;;;;
1308654562;node;Duchardt;Sonnenfelsgasse;17;1010;Wien;restaurant;fine_dining;https://duchardt.at/;;;+43 1 512 9871;reservierung@duchardt.at;Mo-Fr 18:00-24:00, Tu-Fr 12:00-15:00;;;;;;;;;;;
1308661139;node;Restaurant Hebenstreit;Rockhgasse;1;1010;Wien;restaurant;international;;;;;;;;;;;;;;;;;
1308665381;node;Chii;UniversitÃ¤tsring;10;1010;Wien;restaurant;;https://ziizuu.com/;;;;;;;;;;;;;;;;
1308667841;node;Wein & Co;UniversitÃ¤tsring;12;1010;Wien;bar;;https://www.weinco.at/;;;;;"Mo-We 10:00-24:00; Th-Sa 10:00-01:00, Su 11:00-24:00; PH 11:00-24:00";;;;;;;;;;;
1308669727;node;Wein & Co;JasomirgottstraÃŸe;03. Mai;1010;Wien;restaurant;international;https://www.weinco.at/;;;;;Mo-We 10:00-22:00, Th-Sa 10:00-24:00, Su,PH 11:00-20:00;;;;;;;;;;;
1311600279;node;Kowloon;Linke Wienzeile;62;1060;Wien;restaurant;chinese;;;;;;Th-Tu 11:30-14:30,17:30-23:30;;;;;;;;;;;
1311610871;node;Pierre;WindmÃ¼hlgasse;32;1060;Wien;cafe;french;https://www.lecafepierre.at/;reservierung@lecafepierre.at;+43 1 9206359;;;"Mo-Th,Su,PH 09:00-24:00; Fr-Sa 09:00-02:00";;;;;;;;;;;
1312933786;node;Hawidere;UllmannstraÃŸe;31;1150;Wien;restaurant;burger;;;;+43 664 1508429;kowara@hawidere.at;Mo-Su 16:00-24:00;;;;;;;;;;;
1314636912;node;ChilleX;;;;;cafe;;;;;;;;;;;;;;;;;;
1314636916;node;Pizzeria Perryda;Maria-Rekker-Gasse;1;1100;Wien;restaurant;italian;indian;chinese;hungarian;austrian;american;;;+43 01 958 27 35;;;Mo-Sa 15:00-02:00; Su 11:00-02:00;;;;;
1314636919;node;Pizzaria Monte Laa;;;;;restaurant;pizza;;;;;;;;;;;;;;;;;
1316674199;node;Le Sette Fontane;Siebenbrunnenplatz;6;1050;Wien;cafe;;http://www.le-sette-fontane.at;office@le-sette-fontane.at;+43 (0)1 943 64 06;;;Mo-Fr 07:00-23:00; Su 09:00-23:00;;;;;;;;;;
1316674534;node;Cafe Siebenbrunnen;Reinprechtsdorfer StraÃŸe;29;1050;Wien;cafe;;;;+43 (0)1 54 42 775;;;Mo-Su 07:00-24:00;;;;;;;;;;;
1319197250;node;Cafe/Restaurant Cameo Lounge;;;1220;;restaurant;austrian;barbecue;burger;chicken;friture;german;italian;https://www.cameo-lounge.at/;;;;;Mo-Fr 10:00-21:00;;;;;
1324804238;node;Sette Wien;Schottenfeldgasse;7;1070;Wien;restaurant;italian;https://settewien.at/;;;;;"Mo-We 17:30-23:00, Th,Fr 17:30-02:00, Sa 12:00-02:00; Su off";;;;;;;;;;;
1325455101;node;Goldener Drache;Porzellangasse;33;1090;Wien;restaurant;chinese;;;;;;"Tu-Sa 17:30-22:00; Su 11:30-15:00,17:30-22:00";;;;;;;;;;;
1328817418;node;Mosquito;RaffineriestraÃŸe;;;Wien;restaurant;;;;;;;Mar-Oct: Mo-Su,PH 09:00-21:00;;;;;;;;;;;
1335933200;node;Santa Maria;Gentzgasse;86-88;1180;Wien;restaurant;pizza;http://santamaria1180.at;;4314792436;;;Mo-Su 11:00-22:30;;;;;;;;;;;
1346775395;node;Gasthaus zur GrÃ¼nen Laterne;Paletzgasse;10;1160;Wien;restaurant;regional;https://www.zur-gruenen-laterne.at/;;;+43 1 480 78 35;office@zur-gruenen-laterne.at;Mo-Su 08:30-22:00;;;;;;;;;;;
1358151190;node;Tik Tak Lounge;Ramperstorffergasse;62;1050;Wien;bar;;;;;;;Mo-Th 20:00-02:00;Fr-Sa 20:00-04:00;;;;;;;;;;
1360128748;node;SchÃ¼bl-Auer;Kahlenberger StraÃŸe;22;1190;Wien;restaurant;heuriger;https://www.schuebel-auer.at/;auerhof@schuebel-auer.at;+43 1 3702222;;;Tu-Sa 15:30-24:00; Su 12:00-22:00; Mo off;;;;;;;;;
1361170894;node;Le CÃ¨dre;AusstellungsstraÃŸe;51;1020;Wien;restaurant;lebanese;https://www.restaurant-lecedre.at/;;+43 699 19911661;;;Tu-Su 11:00-24:00;;;;;;;;;;;
1361647973;node;Cafe Hochedlinger;;;;;cafe;;;;;;;;;;;;;;;;;;
1362013365;node;Pizzeria Mar;MÃ¼llnergasse;5;1090;Wien;restaurant;italian;;;;;;;;;;;;;;;;;
1362442780;node;Perrella;;;;;cafe;ice_cream;;;;;;Mo-Su,PH 09:30-20:00;;;;;;;;;;;
1362500391;node;La Massa;Haidgasse;6;1020;Wien;restaurant;italian;italian_pizza;;;4319234202;;;Mo-Fr 11:30-23:00; Su 17:00-23:00;;;;;;;;;
1363081487;node;Restaurant D'Landsknecht;Porzellangasse;13;1090;Wien;restaurant;regional;https://www.landsknecht.at/;;;;;;;;;;;;;;;;
1363106445;node;Shusi Wong;KrottenbachstraÃŸe;183;1190;Wien;restaurant;chinese;https://www.shusiwong-zustellung.at/;;;;;;;;;;;;;;;;
1363127131;node;Der Mann;Liesinger Platz;1;1230;Wien;cafe;;https://www.dermann.at/;;+43 1 866999112;;;"Mo-Fr 05:30-18:00; Sa,Su 06:00-13:00";;;;;;;;;;;
1363127138;node;Pizza Mann;Breitenfurter StraÃŸe;228;1230;Wien;restaurant;pizza;https://www.pizzamann.at/;service@pizzamann.at;+43 50 10 10 10;;;Mo-Su 11:00-03:00;;;;;;;;;;;
1363142268;node;Akafuk Sushi;Breitenfurter StraÃŸe;359;1230;Wien;restaurant;japanese;;;+49 1 867 48 48;;;;;;;;;;;;;;
1363149562;node;Confiserie MÃ¶ser;;;;;cafe;regional;;;;;;Tu-Fr 08:00-18:00; Sa 08:00-14:00;;;;;;;;;;
1363149567;node;GÃ¶sser SchlÃ¶ssl;GeÃŸlgasse;4;1230;Wien;restaurant;regional;https://www.goesserbraeuwien.at/;reservierung@goesserbraeuwien.at;+43 1 8874567;;;Tu-Sa 08:00-24:00; Su 08:00-23:00;;;;;;;;;;
1363149900;node;Pizzeria Piero;Breitenfurter StraÃŸe;332;1230;Wien;restaurant;italian;http://piero23.at/;office@piero23.at;4318651010;;;11:00-22:00;;;;;;;;;;;
1363294980;node;Xpedit;WiesingerstraÃŸe;6;1010;Wien;restaurant;italian;http://www.xpedit.at;;+43 1 512 33 13 23;;;Mo-Fr 11:30-24:00;;;;;;;;;;;
1363354897;node;Aromat;MargaretenstraÃŸe;52;1040;Wien;restaurant;crepe;https://www.arom.at/;;+43 1 9132453;;;Tu-Fr,Su 17:00-22:00;;;;;;;;;;;
1363354902;node;Natsu Sushi;Gumpendorfer StraÃŸe;45;1060;Wien;restaurant;sushi;https://www.natsu-sushi.at/japan-lokal-6;;+43 1 581 27 00;;;Mo-Su 11:00-23:00;;;;;;;;;;;
1363651570;node;Denito;Leonard-Bernstein-StraÃŸe;4-6, Stiege 7;1220;Wien;restaurant;coffee_shop;restaurant;burger;;;;;;Mo-Sa 08:00-22:00;;;;;;;;;
1363769637;node;Mangal Kitchen;Meidlinger HauptstraÃŸe;49;;;cafe;;;;;;;;;;;;;;;;;;
1365266760;node;Patara;Petersplatz;1;1010;Wien;restaurant;thai;https://www.patara-wien.at/;;+43 1 99719380;;;"Mo-Sa 12:00-15:00,17:30-23:00; Su,PH 17:30-22:00";;;;;;;;;;;
1365685409;node;Mian;Leonard-Bernstein-StraÃŸe;04.06.2010;1220;Wien;restaurant;asian;;;+43 1 96 99 468;;;11:00-22:00;;;;;;;;;;;
1365701429;node;E-Wok;Donau-City-StraÃŸe;4;1220;Wien;restaurant;asian;http://www.ewok.at/;;;;;Mo-Fr 11:00-19:00;;;;;;;;;;;
1365701433;node;Campus Suite;Donau-City-StraÃŸe;6;1220;Wien;cafe;;https://www.campussuite.de/stores/detail/bistro-1.html;;-2631076;;;Mo-Fr 07:00-16:00;;;;;;;;;;;
1366488393;node;Unders;DÃ¶blinger GÃ¼rtel;5;1190;Wien;bar;sandwich;https://www.unders.at/;;;;;Tu-Th 18:00-02:00; Fr-Sa 18:00-04:00;;;;;;;;;;
1366570668;node;CafÃ© Restaurant Hotel Biedermeier;;;;;restaurant;;;;;;;;;;;;;;;;;;
1366570684;node;Heurigenkeller;;;;;restaurant;;;;;;;;;;;;;;;;;;
1366570922;node;WeiÃŸgerberstube;LandstraÃŸer HauptstraÃŸe;28;1030;Wien;restaurant;regional;https://www.weissgerberstube.at/;;43171671514;;;Mo-Fr 11:30-22:00;;;;;;;;;;;
1369273276;node;MÃ¼ller BrÃ¤u;Triester StraÃŸe;91;1100;Wien;restaurant;pizza;regional;burger;https://www.facebook.com/mullerbrau.at/;reservation@mullerbrau.at;+43 1 9181717;;;09:00-01:00;;;;;;;;;
1370226152;node;TÃ¼r 7;Buchfeldgasse;7;1080;Wien;bar;;http://tuer7.at/;;+43 664 5463717;;;;;;;;;;;;;;
1371534685;node;Tian Bistro;Schrankgasse;4;1070;Wien;restaurant;;https://www.tian-bistro.com;spittelberg@taste-tian.com;;;;Mo 17:30-22:00; Tu-Fr 12:00-22:00; Sa-Su 10:00-22:00;;;;;;;;;
1372365496;node;BrÃ¶sl;WohlmutstraÃŸe;23;1020;Wien;restaurant;international;https://www.broesl.at/;hallo@broesl.at;+43 676 3949105;;;Mo-Sa 17:00-23:00;;;;;;;;;;;
1373994681;node;Tante Liesl;Servitengasse;7;;;restaurant;regional;https://tante-liesl.at;;;;;Mo-Su 11:30-23:00;;;;;;;;;;;
1375290499;node;SchlosscafÃ¨;;;;;cafe;;;;;;;Mo-Su 09:00-18:00;;;;;;;;;;;
1375294851;node;Einstein;Rathausplatz;4;1010;Wien;restaurant;;http://www.einstein.at/;albert@einstein.at;+43 1 4052626;;;"Mo-Su 08:00-24:00; Sa,Su 00:00-02:00";;;;;;;;;;;
1377399037;node;Cafe Nuss;Nussdorfer StraÃŸe;9;1090;Wien;cafe;;http://www.cafenuss.com;;+43 1 47 00 575;;;Mo-Fr 07:00-00:00; Sa-Su 08:00-00:00;;;;;;;;;;
1377593235;node;Sechshauserwirt;Sechshauser StraÃŸe;102;1150;Wien;restaurant;regional;http://www.eberhardts-sechshauserwirt.at;gastro.gourmet@yahoo.de;4,36645E+11;;;Mo-Su 07:00-23:00;;;;;;;;;;;
1377593241;node;GrÃ¤tzlheuriger;Sechshauser StraÃŸe;75;1150;Wien;restaurant;regional;https://www.graetzlheuriger.at/;graetzlheuriger@outlook.com;;;;Mo-Fr 16:00-23:00, Sa-Su 11:00-23:00;;;;;;;;;;;
1377764088;node;Wildling Foods;Laudongasse;8;1080;Wien;bar;;https://www.wildling-foods.at/;;+43 664 1059789;;;;;;;;;;;;;;
1379024969;node;Pizzeria Maradona;SchrotzbergstraÃŸe;1;;;restaurant;pizza;https://www.maradona.at/;;+43 1 925 22 53;;;"Mo-Fr,Su 11:00-22:00; Sa 17:00-22:00";;;;;;;;;;;
1379929310;node;Cafe Family;KnÃ¶llgasse;66/3;1100;Wien;cafe;;;;;;;;;;;;;;;;;;
1379945682;node;YAK+YETI;HofmÃ¼hlgasse;21;1060;Wien;restaurant;nepali;https://yakundyeti.at/;;+43 1 595 5452;;;"Mo-Fr 11:30-14:30, 17:30-22:00; Sa, PH 11:30-15:00, 17:30-22:00";;;;;;;;;;;
1381006446;node;Sichuan Restaurant;WÃ¤hringer StraÃŸe;18;1090;Wien;restaurant;chinese;https://sichuan.eatbu.com/;;;+43 1 8908855;;Mo-Su 11:30-22:00;;;;;;;;;;;
1382931199;node;aÃ¯da;;;;;cafe;coffee_shop;;;;;;"Mo-Sa 08:00-19:00; Su,PH 09:00-18:00";;;;;;;;;;;
1382931200;node;Wiener Genuss KnÃ¶del;;;;;cafe;;https://wiener-genussknoedel.at/;office@wiener-genussknoedel.at;+43 676 5437195;;;Tu-Th 11:30-20:30, Fr-Su 11:30-21:30;;;;;;;;;;;
1386222423;node;CafÃ© Weimar;WÃ¤hringer StraÃŸe;68;1090;Wien;cafe;;http://cafeweimar.at;;+43 1 3171206;;;Su 09:00-23:30; Mo-Sa 08:00-23:30;;;;;;;;;;
1387363918;node;Heuriger Wieninger;Stammersdorfer StraÃŸe;78;1210;Wien;restaurant;regional;heuriger;https://heuriger-wieninger.at/;;;+43 1 2924106;office@heuriger-wieninger.at;;;;;;;;;;;
1387495310;node;Cafe der Provinz;Maria-Treu-Gasse;3;1080;Wien;cafe;;https://www.cafederprovinz.at/;info@cafederprovinz.at;4319442272;;;Mo-Su 08:00-23:00;;;;;;;;;;;
1401845624;node;Falkensteiner StÃ¼berl;Kleistgasse;28;1030;Wien;restaurant;local;;;+43 (0)1/7981950;;;Mo-Su,PH 10:00-22:00;;;;;;;;;;;
1401845637;node;Stadtbeis'l;Kleistgasse;25;1030;Wien;restaurant;;;;;;;Mo-Fr 09:00-23:00; Su 10:00-20:00;;;;;;;;;;
1402225026;node;China Bar;Burggasse;76;1070;Wien;restaurant;chinese;https://chinabar.at/;;+43 1 5220831;;;Mo-Fr 12:00-24:00;;;;;;;;;;;
1403934330;node;Achterl;;;;;restaurant;regional;;;;;;Mo-Fr 11:30-24:00, Sa 18:00-24:00;;;;;;;;;;;
1404785572;node;Has Konya Etliekmek;Streffleurgasse;13;1200;Wien;restaurant;turkish;https://www.haskonya.at/;;;;;Tu-Su 11:00-22:00;;;;;;;;;;;
1409415147;node;KÃ¶stlich;;;;;restaurant;;http://www.koestlich.biz/;;;;;Mo-Th 11:30-16:00;Fr 11:30-15:00;;;;;;;;;;
1409415153;node;saladbox;;;;;restaurant;;http://www.saladbox.at/;;;;;Mo-Fr 11:00-15:00;;;;;;;;;;;
1410412702;node;Pizzeria San Giovanni;RathausstraÃŸe;11;1010;Wien;restaurant;pizza;italian;https://www.rathaus-giovanni.at;;+43 1 407 42 35;+43 1 407 42 35;pizzeria@rathaus-giovanni.at;"Mo-Fr 11:00-14:30, 17:00-22:00; Sa 17:00-22:00; Su, PH off";;;;;;;;;;
1410806531;node;Cafe Eliza;Fasangasse;35;1030;Wien;cafe;;;;;;;"Mo-Sa 06:30-24:00; Su,PH 08:00-24:00";;;;;;;;;;;
1411814679;node;tarragona;;;;;restaurant;;;;;;;;;;;;;;;;;;
1415830157;node;Gastwirtschaft Blauensteiner;JosefstÃ¤dter StraÃŸe;4;1080;Wien;restaurant;regional;https://gastwirtschaft-blauensteiner.eatbu.com;;+43 1 4051467;;;Mo-Su 11:00-22:30;;;;;;;;;;;
1416644636;node;Thai Isaan Kitchen;Gumpendorfer StraÃŸe;91;1060;Wien;restaurant;thai;https://www.thai-isaan.at;;+43 1 5952800;;;Mo-Sa 11:00-22:00; Su 17:00-22:00;;;;;;;;;;
1416644640;node;NIGLS Gastwirtschaft;Rankgasse;36;1160;Wien;restaurant;regional;http://www.nigls.at;info@nigls.at;+43 1 49 49 300;;;Mo-Fr 11:00-22:00, PH,Su 11:00-04:00;;;;;;;;;;;
1418445193;node;Fladerei Berggasse;Berggasse;12;1090;Wien;restaurant;fladen;bier;pita;https://www.fladerei.com;berggasse@fladerei.com;+43 1 3100243;;;Mo-Fr 11:00-15:00,17:00-24:00, Sa 17:00-24:00, Su 17:00-22:00;;;;;;;;;
1418445194;node;I Vecchi Amici;;;;;restaurant;italian;;;;;;Mo-Su 11:30-23:30;;;;;;;;;;;
1426806930;node;FiglmÃ¼ller;Wollzeile;5;1010;Wien;restaurant;austrian;https://www.figlmueller.at/;;;+43 1 512 61 77;;Mo-Su 11:00-22:30;;;;;;;;;;;
1427842866;node;Fischers American Restaurant;;;;;restaurant;american;http://www.american-restaurant.at;;;;susanne.unteregger@harley-davidson-wien.at;;;;;;;;;;;;
1434173355;node;Sattva Vegan;Apostelgasse;29-31;1030;Wien;restaurant;;;;;+43 1 9664478;;Mo-Fr 11:30-16:00;;;;;;;;;;;
1434634576;node;Gasthaus Krippl;Mayerhofgasse;18;1040;Wien;restaurant;local;https://gasthauskrippl.eatbu.com;;43019207181;;;Mo-Fr 09:00-22:00;;;;;;;;;;;
1436309738;node;That's Amore;Messenhausergasse;13;1030;Wien;restaurant;italian;http://www.thatsamore.at/;;+43 1 3439518;;;"Mo-Sa 11:30-15:00,17:30-23:00; Su 17:30-23:00";;;;;;;;;;;
1436669612;node;Brezel GwÃ¶lb;Ledererhof;9;1010;Wien;restaurant;austrian;;;;;;11:30-24:00;;;;;;;;;;;
1437849602;node;Hongpingguo;AuhofstraÃŸe;121;1130;Wien;restaurant;asian;;;;;;Mo-Su,PH 12:00-14:30,17:30-22:00;;;;;;;;;;;
